,GUID,type,Manufacturer,Category,Family,Material,Roughness,ArticleNumber,Leveringsprogramma,Omschrijving,Artikelnummer,Afmetingen,System Type,System Abbreviation,Type,Afmeting,Buis type,Lengte,Afmetingen [mm],System Name,InvertElevation,Systeemtype,Systeemnaam,Binnendiameter,Kanaaltype,Diameter,Verbindingstype,Debiet
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxEG,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6c2,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1y8PcUpIX9sAPHe7Yqj3Ie,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyjSc,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUl$$,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUliE,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyiZc,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTn4K,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0w6go_WCL1x8tVLJjUHKAM,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3wYamzIx5Bdu7B3UKw5IsY,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGcid,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGckj,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6dS,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhhg,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhhV,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tHGVEGln5YR3a_F2JdehA,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGB20,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGd92,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdheZ,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihT02,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihT0N,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2mKQQOTV9508TYsYTIM4Y4,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_UwKY,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0yR9KoiTj6ygG1SiLGllc2,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1y8PcUpIX9sAPHe7Yqj3l2,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3iT7GDDl9Cgu_oeYi3d50o,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyjRo,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2yxDj139L3APe0fUNyIpbP,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTn1H,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTn3Q,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1y8PcUpIX9sAPHe7Yqj3gP,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1l$kDBjsP5EhEiHfaY2C85,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTgE,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_UweH,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGB1i,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTwS,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0Bb7Br7VL2oQ6_O7$$rE$W,IfcFlowSegment,,,,,0.02,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1fyXbaO9L1S86tOCEELwq0,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2VaI4SygvBv8L$YbXvnjjZ,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2hGyeDp$H3l92FfSd3GyAM,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhiv,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,31nAlRRgf8yf4O4e8F3DFS,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3mTYyc5f97JgqFYnQWfKRG,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihT_n,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTmpM,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3sHW3bn5T3QhbuOZBQbbF3,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVJO,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,31nAlRRgf8yf4O4e8F3DUL,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGd88,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlWA,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6g7,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tUi7aLWX7OxgtQOalep0l,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1yCxHIoA9EP8BHEN8M7APC,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37$HTIjKH3xfIturs9CFeb,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGB2f,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_UwRp,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlsN,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTw3,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGAt2,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD5IZ,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGBPP,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGclV,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlZO,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0b3BgSczDBSh86SByWXcLj,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1y8PcUpIX9sAPHe7Yqj3L1,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2yq70TTAfAfPI5NM5JGZSW,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_UwR9,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUx8s,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0NCn_ksxj1q87ZEjdzBhkE,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1y8PcUpIX9sAPHe7Yqj3GU,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0NCn_ksxj1q87ZEjdzBhd1,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0NCn_ksxj1q87ZEjdzBhmB,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTn1x,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyjCF,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0NCn_ksxj1q87ZEjdzBhji,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2yxDj139L3APe0fUNyIpdg,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlbn,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3iT7GDDl9Cgu_oeYi3d500,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxQL,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTuo,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGdIz,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0NCn_ksxj1q87ZEjdzBhYu,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGd2K,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVJ8,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tHGVEGln5YR3a_F2JdeeL,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxOo,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUl8K,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhdr,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTKr,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGckD,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihT5v,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUx8k,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3srtZGj1fCyeZo32_lQ1dp,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGclG,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0MDmm4bPD2$vL6z9sjISLk,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGcza,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVgX,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_UwOd,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1yCxHIoA9EP8BHEN8M7AOS,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2yxDj139L3APe0fUNyImN3,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3mTYyc5f97JgqFYnQWfKRm,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0b3BgSczDBSh86SByWXcLh,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tUi7aLWX7OxgtQOalepxf,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVco,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ProductRequirements,2IuBl6o_1FIPOV79Fo5vIq,IfcFlowSegment,,Flex Ducts,,,,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxCD,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyjCt,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhbP,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1lLJZNXaf8TOiD1b2Oucc4,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tUi7aLWX7OxgtQOalepxk,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTkO,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tHGVEGln5YR3a_F2JdetI,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlwQ,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ProductRequirements,3iT7GDDl9Cgu_oeYi3d5Rb,IfcFlowSegment,,Flex Ducts,,,,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhah,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGB1H,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTp6,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6s0,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1l$kDBjsP5EhEiHfaY2C9L,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6hm,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0yR9KoiTj6ygG1SiLGllgN,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTor,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyiYr,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3mTYyc5f97JgqFYnQWfKXV,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1yCxHIoA9EP8BHEN8M7Ba$,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3iT7GDDl9Cgu_oeYi3d2fw,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlc1,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_Uw9J,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxC$,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVjB,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhju,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlzZ,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVIu,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2VaI4SygvBv8L$YbXvnjZn,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihT$y,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tHGVEGln5YR3a_F2Jdefw,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,31nAlRRgf8yf4O4e8F3DFz,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,292evus617$OApahGDVmKw,IfcFlowSegment,,,,,0.15,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2IuBl6o_1FIPOV79Fo5ug5,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTmmX,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0af0pVrZb73h41X3KqESzo,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGci$,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhhS,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,292evus617$OApahGDVmjj,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2_FFy5w4f5gR_BNXeTyjVo,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihT0K,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2j3BgUVhr9oh9aG9zEKpW7,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tUi7aLWX7OxgtQOalep9l,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0hCRE6hv90tBzXKYRW1qFC,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1yCxHIoA9EP8BHEN8M7AUi,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTkv,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUlw8,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3j1plGtxrFmRuJqjDHGd8S,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGB1v,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ProductRequirements,3UlIpvXWHAj91YGjZE51pH,IfcFlowSegment,,Flex Ducts,,,,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,36lBQYL5HDIR6W8bWfCDgx,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0TXLStjwP17Ag2Wz6WzBS8,IfcFlowSegment,,,,,0.15,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3srtZGj1fCyeZo32_lQ1aV,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTis,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3iT7GDDl9Cgu_oeYi3d50h,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6eo,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2QMeqm79z5kf6JsOx79v3s,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD5JM,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVd8,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3$jO3xPMT3GuoR_IvX0gKz,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTn3L,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ProductRequirements,2yxDj139L3APe0fUNyImqC,IfcFlowSegment,,Flex Ducts,,,,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxq4,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1tUi7aLWX7OxgtQOalep_M,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1l$kDBjsP5EhEiHfaY2CBF,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0MDmm4bPD2$vL6z9sjISlh,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,36lBQYL5HDIR6W8bWfCCGN,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2yxDj139L3APe0fUNyIpd5,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0p4Dd5cGH7Yhtvm3tNpRJK,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2VaI4SygvBv8L$YbXvnjdG,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1iRnjW8x96TOkxG85_Uwff,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2VaI4SygvBv8L$YbXvnjan,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,31nAlRRgf8yf4O4e8F3DFE,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1y8PcUpIX9sAPHe7Yqj3gG,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1bndFAdDX3YfNURezjGAsM,IfcFlowSegment,,,,,0.09144,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3benIB0jv82fBm165ihTwL,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,2VaI4SygvBv8L$YbXvnjwR,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1yCxHIoA9EP8BHEN8M7BhD,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,31nAlRRgf8yf4O4e8F3Asj,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ProductRequirements,3iT7GDDl9Cgu_oeYi3d53p,IfcFlowSegment,,Flex Ducts,,,,,,,,,,,,,,,,,,,,,,,,
Pset_ProductRequirements,2yxDj139L3APe0fUNyImL2,IfcFlowSegment,,Flex Ducts,,,,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1U1SYwMkH1U98wWHxrdhYg,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,3rStKB7dHA3ht$CcUIUly9,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,37WUPJwdb3Z9ScxQNBYVi8,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUx4s,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0iyJ9j61D9wecCd2PhTmoG,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1l$kDBjsP5EhEiHfaY2C6n,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,39xH8hzxnEVQQlAcyKUxPu,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,1JHmlGybnEgfJzg12rD6pB,IfcFlowSegment,,,,,0.045,,,,,,,,,,,,,,,,,,,,,
Pset_ElementShading,0AjQ0JY9b03RhCYTYmXEl7,IfcFlowSegment,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
